,,,,,,,,,,,,,,,,,,,,,,,,
,1393,H2477,A00 - S,21840-05200,CHINA,SOPORTE MOTOR DEL.,HD ATOS SANTRO   ,DAP,"$ 34,900",20%,,,,,,,,,,2,S,MOTOR,,
AGOTADO,1394,S0305,A00 - S,21910-2H000,CHINA,SOPORTE MOTOR DEL.,HD HYUNDAI ELANTRA (2007/2011),DAP,,20%,,,,,,,,,,1,S,SUSPENSION,,
,1395,S0066,A00 - S,21910-2E002 ,CHINA,SOPORTE MOTOR DEL.,HD HYUNDAI TUCSON 2.7L (2005/2010),DAP,"$ 47,400",20%,,,,,,,,,,2,S,MOTOR,,
AGOTADO,1396,H5877,29 ,21910-2E100,CHINA,SOPORTE MOTOR DEL.,HD TUCSON / SPORTAGE 2.0L ,DAP,,20%,,,,,,,,,,2,S,MOTOR,,
,1397,S0499,A00 - S,21930-FD040,CHINA,SOPORTE MOTOR DEL.,KIA RIO STYLUS (2003/2016),DAP,"$ 37,600",20%,,,,,,,,,,2,S,MOTOR,,
,1398,S0723,A00 - S,MR-554244,CHINA,SOPORTE MOTOR DEL.,MITSUBISHI LANCER 1.6L/2.0L / MIRAGE,DAP,"$ 38,100",20%,,,,,,,,,,2,S,MOTOR,,
AGOTADO,1399,S0060,A00 - S,GE4T-39-050,CHINA,SOPORTE MOTOR DEL.,MZ MAZDA 626 MILLENIUM ,DAP,,20%,,,,,,,,,,2,S,MOTOR,,
AGOTADO,1400,S0056,A00 - S,B25D-39-050,CHINA,SOPORTE MOTOR DEL.,MZ MAZDA ALLEGRO (2000/2006),DAP,,20%,,,,,,,,,,2,S,MOTOR,,
,1401,S0504,A00 - S,11270-8H310,CHINA,SOPORTE MOTOR DEL.,NISSAN  X-TRAIL T-30,DAP,"$ 44,700",20%,,,,,,,,,,2,S,MOTOR,,
,1402,S0758,A00 - S,12361-15170,CHINA,SOPORTE MOTOR DEL.,TOYOTA COROLLA (1993/2002),DAP,"$ 44,000",20%,,,,,,,,,,2,S,MOTOR,,
AGOTADO,1403,T0192,45 ,12361-0D030,CHINA,SOPORTE MOTOR DEL.,TOYOTA COROLLA 2003/2008,DAP,,20%,,,,,,,,,,2,S,MOTOR,,
,1404,S0261,A00 - S,12361-0D030,CHINA,SOPORTE MOTOR DEL.,TOYOTA COROLLA 2003/2008,DAP,"$ 46,500",20%,,,,,,,,,,2,S,MOTOR,,
,1405,S0264,A00 - S,12361-21100,CHINA,SOPORTE MOTOR DEL.,TOYOTA COROLLA 2009/2011,DAP,"$ 63,600",20%,,,,,,,,,,2,S,MOTOR,,
,1406,S0514,A00 - S,12361-0T060,CHINA,SOPORTE MOTOR DEL.,TOYOTA COROLLA 2012/2019,DAP,"$ 63,600",20%,,,,,,,,,,2,S,MOTOR,,
,1407,S0943,A00 - S,12361-37240,CHINA,SOPORTE MOTOR DEL.,TOYOTA RAV4 2.0L (2013/2019),DAP,"$ 60,500",20%,,,,,,,,,,2,S,MOTOR,,
,1408,S0950,A00 - S,12361-28250,CHINA,SOPORTE MOTOR DEL.,TOYOTA RAV4 2.4L (2006/2011),DAP,"$ 52,700",20%,,,,,,,,,,2,S,MOTOR,,
,1409,S0946,A00 - S,12361-36130,CHINA,SOPORTE MOTOR DEL.,TOYOTA RAV4 2.5L (2013/2019),DAP,"$ 60,500",20%,,,,,,,,,,2,S,MOTOR,,
,1410,M0868,91 ,D061-39-050,CHINA,SOPORTE MOTOR DEL/TRAS,MZ  MAZDA 121/DEMIO,DAP,"$ 31,290",20%,,,,,,,,,,2,S,MOTOR,,
,1411,M0783,123 ,GE4T-39-050,CHINA,SOPORTE MOTOR DELANTERO,MZ MAZDA 626 MILLENIUM ,DAP,"$ 25,500",20%,,,,,,,,,,2,S,MOTOR,,
,1412,H3776,103 ,21810-0X100,CHINA,SOPORTE MOTOR DER ,HD I10-PICANTO II ,OEM,"$ 46,800",20%,,,,,,,,,,2,S,MOTOR,,
AGOTADO,1413,R1253,121 ,6001547893/6001548157,CHINA,SOPORTE MOTOR DER ,RN LOGAN-SANDERO 8V M.V ,OEM,,20%,,,,,,,,,,2,S,MOTOR,,
AGOTADO,1414,CH1694,75 ,96686002,CHINA,SOPORTE MOTOR DER ,CH SPARK GT ,OEM,,20%,,,,,,,,,,2,S,MOTOR,,
,1415,R1141,171 ,11356-2653R,CHINA,SOPORTE MOTOR DER SUP [BIELA] ,RN KOLEOS 2009/2013 GASOLINA,DAP,"$ 58,500",20%,,,,,,,,,,2,S,MOTOR,,
AGOTADO,1416,H5409,88 ,21810-1E000,CHINA,SOPORTE MOTOR DER.,CH ACCENT VISION (2006/2011) / KIA RIO XCITE (2006/2011),FP,,20%,,,,,,,,,,2,S,MOTOR,,
AGOTADO,1417,F0137,175 ,AV61-6F012-AB,CHINA,SOPORTE MOTOR DER.,FORD FOCUS 2013/2015,DAP,,20%,,,,,,,,,,2,S,MOTOR,,
AGOTADO,1418,K6044,117 ,21810-G6100,CHINA,SOPORTE MOTOR DER.,KIA PICANTO ION ALL NEW 1.250,DAP,,20%,,,,,,,,,,2,S,MOTOR,,
,1419,S0070,A00 - S,96626770,CHINA,SOPORTE MOTOR DER.,CH  CAPTIVA 3.2L ,DAP,"$ 106,100",20%,,,,,,,,,,2,S,MOTOR,,
,1420,S0197,A00 - S,96535431,CHINA,SOPORTE MOTOR DER.,CH AVEO,DAP,"$ 64,300",20%,,,,,,,,,,2,S,MOTOR,,
AGOTADO,1421,CH0763,143 ,96535431,CHINA,SOPORTE MOTOR DER.,CH AVEO,DAP,,20%,,,,,,,,,,2,S,MOTOR,,
AGOTADO,1422,CH5685,119 ,22774206,CHINA,SOPORTE MOTOR DER.,CH CAPTIVA 2.4L (2011/2017),DAP,,20%,,,,,,,,,,2,S,MOTOR,,
,1423,S0205,A00 - S,25945707,CHINA,SOPORTE MOTOR DER.,CH CAPTIVA 2.4L AÑO 2010,DAP,"$ 129,200",20%,,,,,,,,,,2,S,MOTOR,,
,1424,S0069,A00 - S,22774205,CHINA,SOPORTE MOTOR DER.,CH CAPTIVA 3.0L,DAP,"$ 135,900",20%,,,,,,,,,,2,S,MOTOR,,
AGOTADO,1425,S0121,A00 - S,96484904-WO,CHINA,SOPORTE MOTOR DER.,CH CHRONOS  ,DAP,,20%,,,,,,,,,,2,S,MOTOR,,
AGOTADO,1426,CH0218,131 ,96484904-WO,SOPORTE MOTOR DERECHO CHRONOS  ,SOPORTE MOTOR DER.,CH CHRONOS  ,DAP,,20%,,,,,,,,,,2,S,MOTOR,,
AGOTADO,1427,R0077,A00 - S,7700415087,CHINA,SOPORTE MOTOR DER.,RN CLIO CAMPUS    ,DAP,,20%,,,,,,,,,,2,S,MOTOR,,
AGOTADO,1428,R1135,185 ,7700415087,CHINA,SOPORTE MOTOR DER.,RN CLIO CAMPUS    ,DAP,,20%,,,,,,,,,,2,S,MOTOR,,
AGOTADO,1429,CH1681,134 ,90445300,CHINA,SOPORTE MOTOR DER.,CH CORSA,DAP,,20%,,,,,,,,,,2,S,MOTOR,,
,1430,S0075,A00 - S,90445300,CHINA,SOPORTE MOTOR DER.,CH CORSA,DAP,"$ 48,100",20%,,,,,,,,,,2,S,MOTOR,,
,1431,S0076,A00 - S,93302280,CHINA,SOPORTE MOTOR DER.,CH CORSA EVOLUTION/MONTANA ,DAP,"$ 87,900",20%,,,,,,,,,,2,S,MOTOR,,
,1432,S0077,A00 - S,13248475,CHINA,SOPORTE MOTOR DER.,CH CRUZE (2011/2016),DAP,"$ 128,400",20%,,,,,,,,,,2,S,MOTOR,,
,1433,S0520,A00 - S,39096914,CHINA,SOPORTE MOTOR DER.,CH CRUZE TURBO (2017/2018),DAP,"$ 147,300",20%,,,,,,,,,,2,S,MOTOR,,
AGOTADO,1434,CH0759,102 ,96550225,CHINA,SOPORTE MOTOR DER.,CH OPTRA 1.4L/1.6L/1.8L,DAP,,20%,,,,,,,,,,2,S,MOTOR,,
,1435,CH0237,A00 - S,96550225,CHINA,SOPORTE MOTOR DER.,CH OPTRA 1.4L/1.6L/1.8L,DAP,"$ 76,100",20%,,,,,,,,,,2,S,MOTOR,,
,1436,S0091,A00 - S,9075310,CHINA,SOPORTE MOTOR DER.,CH SAIL ,DAP,"$ 73,400",20%,,,,,,,,,,2,S,MOTOR,,
AGOTADO,1437,CH4407,130 ,95164488,CHINA,SOPORTE MOTOR DER.,CH SONIC COBALT ONIX,OEM,,20%,,,,,,,,,,2,S,MOTOR,,
AGOTADO,1438,CH5196,101 ,95164488,CHINA,SOPORTE MOTOR DER.,CH SONIC/COBALT/ONIX ,DAP,,20%,,,,,,,,,,2,S,MOTOR,,
,1439,S0072,A00 - S,95164488,CHINA,SOPORTE MOTOR DER.,CH SONIC/COBALT/ONIX ,DAP,"$ 83,200",20%,,,,,,,,,,2,S,MOTOR,,
,1440,S0192,A00 - S,96686002,CHINA,SOPORTE MOTOR DER.,CH SPARK GT,DAP,"$ 82,900",20%,,,,,,,,,,2,S,MOTOR,,
AGOTADO,1441,CH3683,ENTRADA ,96686002,CHINA,SOPORTE MOTOR DER.,CH SPARK GT,DAP,,20%,,,,,,,,,,2,S,MOTOR,,
,1442,S0096,A00 - S,95418203,CHINA,SOPORTE MOTOR DER.,CH TRACKER (TODOS),DAP,"$ 136,200",20%,,,,,,,,,,2,S,MOTOR,,
AGOTADO,1443,CH4958,129 ,95418203,CHINA,SOPORTE MOTOR DER.,CH TRACKER (TODOS),DAP,,20%,,,,,,,,,,2,S,MOTOR,,
,1444,S0521,A00 - S,25840450,CHINA,SOPORTE MOTOR DER.,CH TRAVERSE 2011/2017,DAP,"$ 112,800",20%,,,,,,,,,,2,S,MOTOR,,
,1445,S0271,A00 - S,90575772,CHINA,SOPORTE MOTOR DER.,CH ZAFIRA,DAP,"$ 62,800",20%,,,,,,,,,,2,S,MOTOR,,
AGOTADO,1446,S0211,A00 - S,12361-87403,CHINA,SOPORTE MOTOR DER.,DAIHATSU TERIOS 1998/2006,DAP,,20%,,,,,,,,,,2,S,MOTOR,,
,1447,S0213,A00 - S,12361-B4010,CHINA,SOPORTE MOTOR DER.,DAIHATSU TERIOS 2007/2016 (OKII),DAP,"$ 52,900",20%,,,,,,,,,,2,S,MOTOR,,
,1448,D0134,103 ,90250348,CHINA,SOPORTE MOTOR DER.,DW CIELO,DAP,"$ 26,700",20%,,,,,,,,,,2,S,MOTOR,,
AGOTADO,1449,S0325,A00 - S,90250348,CHINA,SOPORTE MOTOR DER.,DW CIELO,DAP,,20%,,,,,,,,,,2,S,MOTOR,,
,1450,S0196,A00 - S,96314473,CHINA,SOPORTE MOTOR DER.,DW DAEWOO MATIZ,DAP,"$ 53,900",20%,,,,,,,,,,2,S,MOTOR,,
,1451,S0724,A00 - S,GN11-6F012-BC,CHINA,SOPORTE MOTOR DER.,FORD ECOSPORT 1.5L (2018/2021),DAP,"$ 185,000",20%,,,,,,,,,,2,S,MOTOR,,
AGOTADO,1452,S0227,A00 - S,2S65-6F012-LB,CHINA,SOPORTE MOTOR DER.,FORD ECOSPORT 2.0L (2004/2012),DAP,,20%,,,,,,,,,,2,S,MOTOR,,
,1453,F0132,183 ,2S65-6F012-LB,CHINA,SOPORTE MOTOR DER.,FORD ECOSPORT 2.0L (2004/2012),DAP,"$ 44,625",20%,,,,,,,,,,2,S,MOTOR,,
AGOTADO,1454,F0131,164 ,CN15-6F012-DC,CHINA,SOPORTE MOTOR DER.,FORD ECOSPORT 2.0L (2013/2017),DAP,,20%,,,,,,,,,,2,S,MOTOR,,
,1455,S0220,A00 - S,CN15-6F012-DC,CHINA,SOPORTE MOTOR DER.,FORD ECOSPORT 2.0L (2013/2017),DAP,"$ 113,300",20%,,,,,,,,,,2,S,MOTOR,,
,1456,S0482,A00 - S,8T4Z-6038-A,CHINA,SOPORTE MOTOR DER.,FORD EDGE (2008/2014),DAP,"$ 174,200",20%,,,,,,,,,,2,S,MOTOR,,
,1457,S1074,A00 - S,K2GZ-6038-F,CHINA,SOPORTE MOTOR DER.,FORD EDGE 2.0L TURBO (2017/2022),DAP,"$ 228,300",20%,,,,,,,,,,2,S,MOTOR,,
,1458,S0217,A00 - S,BV61-6F012-DC,CHINA,SOPORTE MOTOR DER.,FORD ESCAPE (2013/2020),DAP,"$ 138,600",20%,,,,,,,,,,2,S,MOTOR,,
,1459,S0537,A00 - S,6L8Z-6068-AA,CHINA,SOPORTE MOTOR DER.,FORD ESCAPE 2006/2012,DAP,"$ 99,900",20%,,,,,,,,,,2,S,MOTOR,,
,1460,S0543,A00 - S,7A2Z-6038-D,CHINA,SOPORTE MOTOR DER.,FORD EXOLORER /SPORT TRAC 4.0L/4.6L (2002/2010),DAP,"$ 71,100",20%,,,,,,,,,,2,S,MOTOR,,
,1461,S0746,A00 - S,BB5Z-6038-F,CHINA,SOPORTE MOTOR DER.,FORD EXPLORER 2.3 TURBO (2018/2019),DAP,"$ 121,000",20%,,,,,,,,,,2,S,MOTOR,,
,1462,S0330,A00 - S,FB5Z-6038-A,CHINA,SOPORTE MOTOR DER.,FORD EXPLORER 2011/2017,DAP,"$ 193,800",20%,,,,,,,,,,2,S,MOTOR,,
,1463,S0244,A00 - S,4L3Z-6038-EC,CHINA,SOPORTE MOTOR DER.,FORD F-150 (2006/2009),DAP,"$ 134,300",20%,,,,,,,,,,2,S,MOTOR,,
,1464,S0707,A00 - S,BL3Z-6038-G,CHINA,SOPORTE MOTOR DER.,FORD F-150 (3.5L) 2011/2016,DAP,"$ 141,000",20%,,,,,,,,,,2,S,MOTOR,,
,1465,S0246,A00 - S,XL7Z-6038-AA,CHINA,SOPORTE MOTOR DER.,FORD F-150 4X2/4X4  (1998/2005),DAP,"$ 103,400",20%,,,,,,,,,,2,S,MOTOR,,
AGOTADO,1466,S0716,A00 - S,BC3Z-6038-C,CHINA,SOPORTE MOTOR DER.,FORD F-250/F-350 SUPER DUTY,DAP,,20%,,,,,,,,,,2,S,MOTOR,,
,1467,S0230,A00 - S,7S45-6038-AA,CHINA,SOPORTE MOTOR DER.,FORD FIESTA (2004/2010) (SUPERCHARGER),DAP,"$ 62,300",20%,,,,,,,,,,2,S,MOTOR,,
,1468,S0233,A00 - S,8V51-6F012-AF,CHINA,SOPORTE MOTOR DER.,FORD FIESTA (2011/2019),DAP,"$ 97,500",20%,,,,,,,,,,2,S,MOTOR,,
,1469,S0235,A00 - S,7S55-6038-BA,CHINA,SOPORTE MOTOR DER.,FORD FIESTA 2000/2003,DAP,"$ 61,100",20%,,,,,,,,,,2,S,MOTOR,,
,1470,S0545,A00 - S,DG9Z-6038-C,CHINA,SOPORTE MOTOR DER.,FORD FUSION (2013/2019),DAP,"$ 227,200",20%,,,,,,,,,,2,S,MOTOR,,
,1471,S0238,A00 - S,6E5Z-6038-DF,CHINA,SOPORTE MOTOR DER.,FORD FUSION 2007/2009,DAP,"$ 127,300",20%,,,,,,,,,,2,S,MOTOR,,
,1472,S0240,A00 - S,9E5Z-6038-F,CHINA,SOPORTE MOTOR DER.,FORD FUSION 2010/2012,DAP,"$ 122,200",20%,,,,,,,,,,2,S,MOTOR,,
,1473,S0485,A00 - S,XS51-6038-FA,CHINA,SOPORTE MOTOR DER.,FORD KA,DAP,"$ 63,500",20%,,,,,,,,,,2,S,MOTOR,,
,1474,S0725,A00 - S,EB3G-6038-EA,CHINA,SOPORTE MOTOR DER.,FORD RANGER 2.2L/3.2L (2017/2022),DAP,"$ 201,000",20%,,,,,,,,,,2,S,MOTOR,,
,1475,S0341,A00 - S,AB39-6B032-EF,CHINA,SOPORTE MOTOR DER.,FORD RANGER 2013/2020,DAP,"$ 93,300",20%,,,,,,,,,,2,S,MOTOR,,
AGOTADO,1476,H5894,239 ,21810-1C220,CHINA,SOPORTE MOTOR DER.,HD GETZ -MEC-AUTOM,DAP,,20%,,,,,,,,,,2,S,MOTOR,,
AGOTADO,1477,H5861,105 ,21810-1Y200,CHINA,SOPORTE MOTOR DER.,HD GRAND i10 (2015/2017) - KIA PICANTO ION (2012/2017),DAP,,20%,,,,,,,,,,2,S,MOTOR,,
AGOTADO,1478,S0168,A00 - S,21810-1Y200,CHINA,SOPORTE MOTOR DER.,HD GRAND i10 (2015/2017) - KIA PICANTO ION (2012/2017),DAP,,20%,,,,,,,,,,2,S,MOTOR,,
,1479,S0163,A00 - S,21810-1E000,CHINA,SOPORTE MOTOR DER.,HD HYUNDAI ACCENT VISION (2006/2011),DAP,"$ 83,700",20%,,,,,,,,,,2,S,MOTOR,,
AGOTADO,1480,S0495,DAP 21,21840-02000,CHINA,SOPORTE MOTOR DER.,HD HYUNDAI ATOS (1999/2003) MODELO VIEJO,DAP,,20%,,,,,,,,,,2,S,MOTOR,,
,1481,S0291,A00 - S,21810-2H000,CHINA,SOPORTE MOTOR DER.,HD HYUNDAI ELANTRA 2007/2011,DAP,"$ 95,200",20%,,,,,,,,,,1,S,SUSPENSION,,
,1482,S1026,A00 - S,21810-4N000,CHINA,SOPORTE MOTOR DER.,HD HYUNDAI EON 2011/2018,DAP,"$ 86,900",20%,,,,,,,,,,2,S,MOTOR,,
AGOTADO,1483,S0097,A00 - S,21810-2E000 ,CHINA,SOPORTE MOTOR DER.,HD HYUNDAI TUCSON (2005/2010),DAP,,20%,,,,,,,,,,2,S,MOTOR,,
,1484,S0549,A00 - S,21810-2S000,CHINA,SOPORTE MOTOR DER.,HD HYUNDAI TUCSON IX35 2.0L,DAP,"$ 104,500",20%,,,,,,,,,,2,S,MOTOR,,
,1485,S0209,184 ,21810-2S700,CHINA,SOPORTE MOTOR DER.,HD HYUNDAI TUCSON IX35 2.4L,DAP,"$ 131,500",20%,,,,,,,,,,2,S,MOTOR,,
,1486,H3190,85 ,21810-0X100,CHINA,SOPORTE MOTOR DER.,HD I10-PICANTO II /2005-2011),DAP,"$ 47,700",20%,,,,,,,,,,2,S,MOTOR,,
AGOTADO,1487,H0345,A00 - S,21810-0X100,CHINA,SOPORTE MOTOR DER.,HD I10-PICANTO II /2005-2011),DAP,,20%,,,,,,,,,,2,S,MOTOR,,
,1488,H5161,111 ,21810-1Y200,CHINA,SOPORTE MOTOR DER.,KIA ION - GRAND I10,OEM,"$ 78,500",20%,,,,,,,,,,2,S,MOTOR,,
,1489,K0358,125 ,21810-G6100,CHINA,SOPORTE MOTOR DER.,KIA PICANTO ALL NEW 1.250,S Y,"$ 89,700",20%,,,,,,,,,,2,S,MOTOR,,
,1490,K6333,85 ,21810-G6000,CHINA,SOPORTE MOTOR DER.,KIA PICANTO ION NEW 2018… 1.0cc,DAP,"$ 103,950",20%,,,,,,,,,,2,S,MOTOR,,
,1491,S0636,A00 - S,21810-07050,CHINA,SOPORTE MOTOR DER.,KIA PICANTO MORNING (2005/2011),DAP,"$ 57,900",20%,,,,,,,,,,2,S,MOTOR,,
AGOTADO,1492,K1562,29 ,21810-07050,CHINA,SOPORTE MOTOR DER.,KIA PICANTO MORNING (2005/2011),DAP,,20%,,,,,,,,,,2,S,MOTOR,,
,1493,S0727,A00 - S,21810-FD060,CHINA,SOPORTE MOTOR DER.,KIA RIO STYLUS (2003/2016),DAP,"$ 49,400",20%,,,,,,,,,,2,S,MOTOR,,
,1494,S0591,A00 - S,21810-2X000,CHINA,SOPORTE MOTOR DER.,KIA SOUL (2010/2019),DAP,"$ 97,500",20%,,,,,,,,,,2,S,MOTOR,,
AGOTADO,1495,S0560,A00 - S,21810-2S000,CHINA,SOPORTE MOTOR DER.,KIA SPORTAGE REVOLUTION 2.0L,DAP,,20%,,,,,,,,,,2,S,MOTOR,,
,1496,S0728,A00 - S,MR-403666,CHINA,SOPORTE MOTOR DER.,MITSUBISHI LANCER 2.0L ,DAP,"$ 77,500",20%,,,,,,,,,,2,S,MOTOR,,
,1497,S0752,A00 - S,MR-403064,CHINA,SOPORTE MOTOR DER.,MITSUBISHI LANCER CK1 1.6 L / SIGNO,DAP,"$ 78,700",20%,,,,,,,,,,2,S,MOTOR,,
,1498,S0274,A00 - S,GJL1-39-060,CHINA,SOPORTE MOTOR DER.,MZ  MAZDA 6 SKYACTIV /MAZDA CX-5 (2.5L),DAP,"$ 189,000",20%,,,,,,,,,,2,S,MOTOR,,
AGOTADO,1499,M0718,98 ,B25D-39-060C,CHINA,SOPORTE MOTOR DER.,MZ ALLEGRO 2000/2008,DAP,,20%,,,,,,,,,,2,S,MOTOR,,
AGOTADO,1500,M0947,260 ,DB1M-39-060A,CHINA,SOPORTE MOTOR DER.,MZ MAZDA 2 (2016/2020) SKYACTIVE,DAP,,20%,,,,,,,,,,2,S,MOTOR,,
AGOTADO,1501,M0699,126 ,DG81-39-060,CHINA,SOPORTE MOTOR DER.,MZ MAZDA 2 TODOS ,DAP,,20%,,,,,,,,,,2,S,MOTOR,,
,1502,S0082,A00 - S,DG81-39-060,CHINA,SOPORTE MOTOR DER.,MZ MAZDA 2 TODOS ,DAP,"$ 97,500",20%,,,,,,,,,,2,S,MOTOR,,
,1503,M0746,127 ,BP4K-39-060,CHINA,SOPORTE MOTOR DER.,MZ MAZDA 3 1.6L ,DAP,"$ 83,900",20%,,,,,,,,,,2,S,MOTOR,,
AGOTADO,1504,S0083,A00 - S,BP4K-39-060,CHINA,SOPORTE MOTOR DER.,MZ MAZDA 3 1.6L ,DAP,,20%,,,,,,,,,,2,S,MOTOR,,
,1505,S0084,A00 - S,BP4S-39-060C,CHINA,SOPORTE MOTOR DER.,MZ MAZDA 3 2.0L,DAP,"$ 102,200",20%,,,,,,,,,,2,S,MOTOR,,
,1506,M0759,238 ,BFF4-39-060,CHINA,SOPORTE MOTOR DER.,MZ MAZDA 3 ALL NEW 1.6L ,DAP,"$ 100,800",20%,,,,,,,,,,2,S,MOTOR,,
AGOTADO,1507,S0085,A00 - S,BFF4-39-060,CHINA,SOPORTE MOTOR DER.,MZ MAZDA 3 ALL NEW 1.6L ,DAP,,20%,,,,,,,,,,2,S,MOTOR,,
,1508,M0723,103 ,BC4M-39-060D,CHINA,SOPORTE MOTOR DER.,MZ MAZDA 3 ALL NEW 2.0L,DAP,"$ 87,660",20%,,,,,,,,,,2,S,MOTOR,,
,1509,S1076,A00 - S,BCKA-39-060A,CHINA,SOPORTE MOTOR DER.,MZ MAZDA 3 SKYACTIV (2020/2024) / CX-30,DAP,"$ 246,600",20%,,,,,,,,,,2,S,MOTOR,,
AGOTADO,1510,M0747,99 ,GJ6A-39-060,CHINA,SOPORTE MOTOR DER.,MZ MAZDA 6 ,DAP,,20%,,,,,,,,,,2,S,MOTOR,,
,1511,S0087,A00 - S,GJ6A-39-060,CHINA,SOPORTE MOTOR DER.,MZ MAZDA 6 ,DAP,"$ 69,900",20%,,,,,,,,,,2,S,MOTOR,,
,1512,S0174,A00 - S,GS4H-39-060B,CHINA,SOPORTE MOTOR DER.,MZ MAZDA 6 ALL NEW (2010/2013),DAP,"$ 130,400",20%,,,,,,,,,,2,S,MOTOR,,
,1513,S0088,A00 - S,GE4T-39-060,CHINA,SOPORTE MOTOR DER.,MZ MAZDA 626 MILLENIUM ,DAP,"$ 70,000",20%,,,,,,,,,,2,S,MOTOR,,
AGOTADO,1514,M0766,185 ,GE4T-39-060,CHINA,SOPORTE MOTOR DER.,MZ MAZDA 626 MILLENIUM ,DAP,,20%,,,,,,,,,,2,S,MOTOR,,
,1515,M0756,162 ,BC1D-39-060,CHINA,SOPORTE MOTOR DER.,MZ MAZDA ALLEGRO (1995/1999),DAP,"$ 105,840",20%,,,,,,,,,,2,S,MOTOR,,
,1516,S0074,A00 - S,B25D-39-060C,CHINA,SOPORTE MOTOR DER.,MZ MAZDA ALLEGRO (2000/2006),DAP,"$ 84,000",20%,,,,,,,,,,2,S,MOTOR,,
,1517,S1077,A00 - S,D10G-39-06Y,CHINA,SOPORTE MOTOR DER.,MZ MAZDA CX-3,DAP,"$ 205,500",20%,,,,,,,,,,2,S,MOTOR,,
,1518,S0089,A00 - S,EG21-39-06Y,CHINA,SOPORTE MOTOR DER.,MZ MAZDA CX-7,DAP,"$ 138,100",20%,,,,,,,,,,2,S,MOTOR,,
,1519,S0751,A00 - S,TD11-39-06Y,CHINA,SOPORTE MOTOR DER.,MZ MAZDA CX-9 (2007/20016),DAP,"$ 190,000",20%,,,,,,,,,,2,S,MOTOR,,
,1520,S0503,A00 - S,11210-8H30E,CHINA,SOPORTE MOTOR DER.,NISSAN  X-TRAIL T-30,DAP,"$ 132,800",20%,,,,,,,,,,2,S,MOTOR,,
,1521,S0986,A00 - S,11210-5RA1A,CHINA,SOPORTE MOTOR DER.,NISSAN KICKS / VERSA (2020/2023),DAP,"$ 177,100",20%,,,,,,,,,,2,S,MOTOR,,
,1522,S0250,A00 - S,11210-1AS0A,CHINA,SOPORTE MOTOR DER.,NISSAN MARCH/NOTE/VERSA,DAP,"$ 146,600",20%,,,,,,,,,,2,S,MOTOR,,
,1523,S0502,A00 - S,11210-4BB0B,CHINA,SOPORTE MOTOR DER.,NISSAN QASHQAI       J-11 (2015/2020),DAP,"$ 185,600",20%,,,,,,,,,,2,S,MOTOR,,
,1524,S0333,A00 - S,11210-JE210,CHINA,SOPORTE MOTOR DER.,NISSAN QASHQAI     J-10 (2009/2014)     ,DAP,"$ 162,100",20%,,,,,,,,,,2,S,MOTOR,,
,1525,N1141,9 ,11210-4BA0A,CHINA,SOPORTE MOTOR DER.,NISSAN QASHQAI/X-TRAIL 2015-2018),DAP,"$ 134,295",20%,,,,,,,,,,2,S,MOTOR,,
,1526,S0252,A00 - S,11210-ET01C,CHINA,SOPORTE MOTOR DER.,NISSAN SENTRA  B-16 ,DAP,"$ 160,900",20%,,,,,,,,,,2,S,MOTOR,,
AGOTADO,1527,S0253,A00 - S,11210-4BA0A,CHINA,SOPORTE MOTOR DER.,NISSAN X-TRAIL T-32,DAP,,20%,,,,,,,,,,2,S,MOTOR,,
,1528,S0509,A00 - S,7700805123,CHINA,SOPORTE MOTOR DER.,RN CLIO FASE I 1997/2001,DAP,"$ 90,200",20%,,,,,,,,,,2,S,MOTOR,,
AGOTADO,1529,R0021,133,7700434370,CHINA,SOPORTE MOTOR DER.,RN CLIOII-SYMBOL-KANGOO ,OEM,,20%,,,,,,,,,,2,S,MOTOR,,
,1530,S0771,A00 - S,7700434370,CHINA,SOPORTE MOTOR DER.,RN CLIOII-SYMBOL-KANGOO ,DAP,"$ 59,300",20%,,,,,,,,,,2,S,MOTOR,,
,1531,R0084,A00 - S,112845226R,CHINA,SOPORTE MOTOR DER.,RN DUSTER 1.6    ,DAP,"$ 205,500",20%,,,,,,,,,,2,S,MOTOR,,
,1532,R1436,239 ,112845226R,CHINA,SOPORTE MOTOR DER.,RN DUSTER 1.6    ,DAP,"$ 132,080",20%,,,,,,,,,,2,S,MOTOR,,
,1533,R0072,A00 - S,112107208R,CHINA,SOPORTE MOTOR DER.,RN DUSTER 2.0 ,DAP,"$ 191,700",20%,,,,,,,,,,2,S,MOTOR,,
,1534,S0191,A00 - S,8200277791,CHINA,SOPORTE MOTOR DER.,RN MEGANE - SCENIC,DAP,"$ 64,300",20%,,,,,,,,,,2,S,MOTOR,,
AGOTADO,1535,R0216,167 ,8200277791,CHINA,SOPORTE MOTOR DER.,RN MEGANE - SCENIC,DAP,,20%,,,,,,,,,,2,S,MOTOR,,
,1536,S0756,A00 - S,11210-5867R,CHINA,SOPORTE MOTOR DER.,RN RENAULT DUSTER  1.6 L (2017/2021),DAP,"$ 167,900",20%,,,,,,,,,,2,S,MOTOR,,
,1537,S0755,A00 - S,11210-0071R,CHINA,SOPORTE MOTOR DER.,RN RENAULT DUSTER / OROCH 2.0 L (2016/2021),DAP,"$ 211,400",20%,,,,,,,,,,2,S,MOTOR,,
